,     ,mediaID,groundTruth,labels_detectron,labels_megadetector,labels_openpose,accuracy_detectron,accuracy_megadetector,accuracy_openpose
6150,6150,e79b2d5e-5964-4577-943b-63c53b443e23,0,0,0,0,0,0,0
6151,6151,e79b2d5e-5964-4577-943b-63c53b443e23,0,0,0,0,0,0,0
6152,6152,e7a96d67-48e3-4e8c-adc8-3a004b9416be,0,0,0,0,0,0,0
6153,6153,e7a96d67-48e3-4e8c-adc8-3a004b9416be,0,0,0,0,0,0,0
6154,6154,e7ae3c51-bfd2-4065-81e3-f0c99adb92b4,0,0,0,0,0,0,0
6155,6155,e7c62b5f-10e8-47b6-91af-a04e50955632,0,0,0,1,0,0,0.59425241
6156,6156,e7cc8456-33ad-4c74-a7d7-a97cce072fae,0,0,0,0,0,0,0
6157,6157,e7e9244d-7566-4435-b29b-5021ec51b86b,0,0,0,1,0,0,0.210875248
6158,6158,e7ea23db-4ca9-435a-8679-5b2476f7a02d,1,1,0,0,0.998257935,0,0
6159,6159,e7ea29a4-0b13-4889-919c-dd010f70b27f,0,0,0,0,0,0,0
6160,6160,e7ea29a4-0b13-4889-919c-dd010f70b27f,0,0,0,0,0,0,0
6161,6161,e7ea29a4-0b13-4889-919c-dd010f70b27f,0,0,0,0,0,0,0
6162,6162,e7efb8ce-b1c1-4a63-bc3d-3e1f3018edf1,0,0,0,0,0,0,0
6163,6163,e7efb8ce-b1c1-4a63-bc3d-3e1f3018edf1,0,0,0,0,0,0,0
6164,6164,e7f2f3d3-8ea8-4550-ac8e-335901a950ad,0,0,0,0,0,0,0
6165,6165,e7f2f3d3-8ea8-4550-ac8e-335901a950ad,0,0,0,0,0,0,0
6166,6166,e8019cc2-ac29-46a5-a581-735c201bba6c,0,0,0,0,0,0,0
6167,6167,e801bbd9-a930-404e-912f-1a4d0e7dc3fd,0,0,0,0,0,0,0
6168,6168,e801bbd9-a930-404e-912f-1a4d0e7dc3fd,0,0,0,0,0,0,0
6169,6169,e81028fd-e4b8-4bc0-bd16-e81070e50924,0,0,0,0,0,0,0
6170,6170,e823aa46-8415-493e-bb14-5830336fde16,0,0,0,0,0,0,0
6171,6171,e823d230-3d8a-4f68-a868-6facc1356538,0,0,0,1,0,0,0.30575872
6172,6172,e84ce4f5-5340-4027-9a43-0c55e9e0633a,0,0,0,0,0,0,0
6173,6173,e85d8d20-bb77-45fa-884e-f56eb0cd28b1,0,0,0,1,0,0,0.225920833
6174,6174,e85f18cf-dfd3-4922-903e-9a4b6cca89a6,0,1,1,0,0.988401294,0.78,0
6175,6175,e85f18cf-dfd3-4922-903e-9a4b6cca89a6,0,1,1,0,0.938911259,0.78,0
6176,6176,e85f18cf-dfd3-4922-903e-9a4b6cca89a6,0,1,1,0,0.7384004,0.78,0
6177,6177,e85f18cf-dfd3-4922-903e-9a4b6cca89a6,0,1,1,0,0.7384004,0.78,0
6178,6178,e864fccf-5b71-425a-a2c5-c5242e33678e,0,0,0,0,0,0,0
6179,6179,e8650fc4-4c27-434c-a6f0-d033089c855d,0,0,0,0,0,0,0
6180,6180,e8650fc4-4c27-434c-a6f0-d033089c855d,0,0,0,0,0,0,0
6181,6181,e8703f25-7945-4d2f-afe1-3f5a6435ba6d,0,0,0,0,0,0,0
6182,6182,e8703f25-7945-4d2f-afe1-3f5a6435ba6d,0,0,0,0,0,0,0
6183,6183,e8799067-fb7f-41f5-984f-f859da717357,0,0,0,0,0,0,0
6184,6184,e8799067-fb7f-41f5-984f-f859da717357,0,0,0,0,0,0,0
6185,6185,e8799067-fb7f-41f5-984f-f859da717357,0,0,0,0,0,0,0
6186,6186,e87eb3c8-8120-46bd-9429-2990fd7a4dd0,0,0,0,0,0,0,0
6187,6187,e88d39d8-761c-4075-9289-0be790190bb1,0,0,0,0,0,0,0
6188,6188,e88d39d8-761c-4075-9289-0be790190bb1,0,0,0,0,0,0,0
6189,6189,e88d39d8-761c-4075-9289-0be790190bb1,0,0,0,0,0,0,0
6190,6190,e88d39d8-761c-4075-9289-0be790190bb1,0,0,0,0,0,0,0
6191,6191,e894d638-1450-4500-89d1-3204b69b93e5,0,0,0,0,0,0,0
6192,6192,e899d9d9-2c20-4cf5-b6f7-eb8abcf573ad,0,0,0,0,0,0,0
6193,6193,e8ac15e0-adaf-4734-b259-5667be53d715,0,1,0,0,0.605868578,0,0
6194,6194,e8b4dd61-92f2-4d3d-b1c4-f17ed0da0b49,0,0,0,1,0,0,0.181846086
6195,6195,e8baa460-9ee0-4aa3-a814-f1317229164e,1,1,1,0,0.883338571,0.586,0
6196,6196,e8baa460-9ee0-4aa3-a814-f1317229164e,1,1,1,0,0.883338571,0.586,0
6197,6197,e8baa460-9ee0-4aa3-a814-f1317229164e,1,1,1,0,0.883338571,0.586,0
6198,6198,e8c61116-fa3e-4ce2-b808-ecc68adfb832,0,0,0,0,0,0,0
6199,6199,e8d1944b-1f50-4bee-b84e-f0e6f023f9ae,1,1,0,0,0.940797925,0,0
6200,6200,e8d1944b-1f50-4bee-b84e-f0e6f023f9ae,1,1,0,0,0.940797925,0,0
6201,6201,e8e279e0-9a3e-496c-80de-44172a3b5964,0,0,0,1,0,0,0.153551803
6202,6202,e8e421fd-799d-482b-8722-d6d3a4db72bf,0,0,0,0,0,0,0
6203,6203,e90933c0-3605-4ae8-9270-16a85776b14d,0,0,0,0,0,0,0
6204,6204,e92f10d9-3c25-4b67-839b-b31472bb393a,0,0,0,0,0,0,0
6205,6205,e944f64c-0d76-4418-a888-a6b0c3328802,0,0,0,0,0,0,0
6206,6206,e944f64c-0d76-4418-a888-a6b0c3328802,0,0,0,0,0,0,0
6207,6207,e94ff827-cde9-41ed-9f0c-66657c39559f,1,1,0,0,0.946678042,0,0
6208,6208,e953b8f3-ab7a-4830-b0e4-6d8af50325da,0,0,0,0,0,0,0
6209,6209,e953b8f3-ab7a-4830-b0e4-6d8af50325da,0,0,0,0,0,0,0
6210,6210,e95af9b3-99e0-4dfe-abfa-85c508f927eb,0,0,0,0,0,0,0
6211,6211,e964650e-502a-430d-ad58-1d690f33907d,0,1,0,1,0.696964502,0,0.259970389
6212,6212,e964650e-502a-430d-ad58-1d690f33907d,0,1,0,1,0.696964502,0,0.259970389
6213,6213,e964c74f-0ff0-43e6-845d-2793655e2cdc,1,1,1,0,0.892684519,0.782,0
6214,6214,e96b16a3-0cb5-4de3-b45a-6db0a42d42d5,0,0,0,0,0,0,0
6215,6215,e96b16a3-0cb5-4de3-b45a-6db0a42d42d5,0,0,0,0,0,0,0
6216,6216,e971f7c2-0050-449b-a9bd-d30d2efcd5cf,0,0,0,0,0,0,0
6217,6217,e971f7c2-0050-449b-a9bd-d30d2efcd5cf,0,0,0,0,0,0,0
6218,6218,e9799d09-512c-4726-aacd-016771809b58,0,0,0,0,0,0,0
6219,6219,e98c4653-52b7-4cc4-b5ad-e1a24367c717,0,0,0,1,0,0,0.211990541
6220,6220,e9aa6e59-57ef-4240-978d-dc4feb5fae62,1,1,1,1,0.998354733,0.924,0.581661846
6221,6221,e9b428a9-7257-4f61-ad66-aae132df18ed,1,1,1,1,0.994665504,0.91,0.31139092
6222,6222,e9b428a9-7257-4f61-ad66-aae132df18ed,1,1,1,1,0.994665504,0.91,0.31139092
6223,6223,e9b936ec-b2d6-4355-80ac-5cfa41ee46e2,0,0,0,1,0,0,0.183991738
6224,6224,e9ba8dc4-ffda-4efb-bd6f-9af252c3aacb,1,1,1,0,0.918934166,0.883,0
6225,6225,e9ba8dc4-ffda-4efb-bd6f-9af252c3aacb,1,1,1,0,0.918934166,0.883,0
6226,6226,e9c00cdf-9300-44cf-a883-275abb10d518,0,0,0,1,0,0,0.233856209
6227,6227,e9c1c360-2d1a-483d-90b5-8a4c0fc2dacb,0,0,0,1,0,0,0.163161191
6228,6228,e9d28552-a76e-4b7d-bbf6-23436cead5e5,1,1,1,0,0.987044156,0.925,0
6229,6229,e9d28552-a76e-4b7d-bbf6-23436cead5e5,1,1,1,0,0.987044156,0.925,0
6230,6230,e9d28552-a76e-4b7d-bbf6-23436cead5e5,1,1,1,0,0.987044156,0.925,0
6231,6231,e9d28552-a76e-4b7d-bbf6-23436cead5e5,1,1,1,0,0.987044156,0.925,0
6232,6232,e9d28552-a76e-4b7d-bbf6-23436cead5e5,1,1,1,0,0.987044156,0.925,0
6233,6233,e9ddbf1f-e19c-4704-a958-6be2ac38b11e,0,0,0,0,0,0,0
6234,6234,e9ddbf1f-e19c-4704-a958-6be2ac38b11e,0,0,0,0,0,0,0
6235,6235,e9fb4600-40d9-446c-8818-95e1ac71e08c,0,0,0,0,0,0,0
6236,6236,e9fb4600-40d9-446c-8818-95e1ac71e08c,0,0,0,0,0,0,0
6237,6237,ea04e4d9-d48c-4c74-9496-4fbd111cf258,0,0,0,0,0,0,0
6238,6238,ea2dbc01-7861-4a74-b5e5-09092c6827fe,0,0,0,0,0,0,0
6239,6239,ea2dbc01-7861-4a74-b5e5-09092c6827fe,0,0,0,0,0,0,0
6240,6240,ea309cbf-51d6-4abc-a9b8-d24f055bb59e,0,0,0,0,0,0,0
6241,6241,ea3927cd-b92a-46f8-83eb-0ee46adfd945,0,0,0,1,0,0,0.302627086
6242,6242,ea3927cd-b92a-46f8-83eb-0ee46adfd945,0,0,0,1,0,0,0.302627086
6243,6243,ea3927cd-b92a-46f8-83eb-0ee46adfd945,0,0,0,1,0,0,0.302627086
6244,6244,ea4dc52b-2313-41b1-ba1e-ffc701877f29,0,0,0,1,0,0,0.19675643
6245,6245,ea4dc52b-2313-41b1-ba1e-ffc701877f29,0,1,0,1,0.934022546,0,0.19675643
6246,6246,ea65f437-10a8-4196-bbf8-b50f9528fec2,0,0,0,1,0,0,0.185745754
6247,6247,ea74dc6b-bc55-49fb-899f-9ac6950e2cf4,0,0,0,0,0,0,0
6248,6248,ea82a320-f2d1-41c5-9c9a-2843be735e60,1,1,1,1,0.990597308,0.876,0.236660024
6249,6249,ea82a320-f2d1-41c5-9c9a-2843be735e60,1,1,1,1,0.990597308,0.876,0.236660024
6250,6250,ea884bef-dafb-4517-89e8-94389abe8b61,0,0,0,0,0,0,0
6251,6251,ea9380cf-b023-4e98-ac5e-a6aa4c5e2c66,0,0,0,0,0,0,0
6252,6252,ea966660-e2d7-4dae-9103-ce016c3b378d,0,0,0,0,0,0,0
6253,6253,eaace318-9a6d-4348-b204-0a37de6b6124,0,1,0,0,0.666395009,0,0
6254,6254,eaaff9f6-b906-4e71-9dda-251cc6951c4c,0,0,1,1,0,0.924,0.197631778
6255,6255,eaaff9f6-b906-4e71-9dda-251cc6951c4c,0,0,1,1,0,0.924,0.197631778
6256,6256,eab5b415-0a3a-4835-8910-ce1250ea6e1b,0,0,0,1,0,0,0.53512311
6257,6257,eab5b415-0a3a-4835-8910-ce1250ea6e1b,0,0,0,1,0,0,0.53512311
6258,6258,ead888ef-1280-4cf3-98f7-25fce0b65d4a,1,1,0,0,0.893955767,0,0
6259,6259,eae7b644-7f07-4b95-8777-e9362c59bb4a,0,0,0,0,0,0,0
6260,6260,eaeed653-7cd5-4132-8f8d-bac7b2a89b8c,0,0,0,0,0,0,0
6261,6261,eaf0e9d2-051b-423a-84cb-c19f1973e0ce,0,0,0,0,0,0,0
6262,6262,eaf0e9d2-051b-423a-84cb-c19f1973e0ce,0,0,0,0,0,0,0
6263,6263,eaf0e9d2-051b-423a-84cb-c19f1973e0ce,0,0,0,0,0,0,0
6264,6264,eafc7d7d-491d-44fd-a3bb-641e97456fff,0,0,0,0,0,0,0
6265,6265,eb0f009d-5b60-480d-adcd-1f9811169f40,0,0,0,0,0,0,0
6266,6266,eb196f4a-07e3-474c-a72f-70fd33b74e4c,0,0,1,0,0,0.142,0
6267,6267,eb223903-192b-49cf-a74d-4d303ab23d43,1,1,0,0,0.992419124,0,0
6268,6268,eb36e5a5-4e5a-41f6-9503-9c4aa762c710,0,0,0,1,0,0,0.246091454
6269,6269,eb36e5a5-4e5a-41f6-9503-9c4aa762c710,0,0,0,1,0,0,0.246091454
6270,6270,eb4097a9-aa0b-4968-bca3-d37c67ea8a46,0,0,0,0,0,0,0
6271,6271,eb4097a9-aa0b-4968-bca3-d37c67ea8a46,0,0,0,0,0,0,0
6272,6272,eb4097a9-aa0b-4968-bca3-d37c67ea8a46,0,0,0,0,0,0,0
6273,6273,eb54ec11-30ef-40aa-b40f-f517e3de85a4,0,0,0,1,0,0,0.229708079
6274,6274,eb71c5c6-d573-4c33-9138-caf039d76966,0,0,0,0,0,0,0
6275,6275,eb762d4f-1f5a-4dd6-946a-399414fb50b3,0,0,0,0,0,0,0
6276,6276,eb762d4f-1f5a-4dd6-946a-399414fb50b3,0,0,0,0,0,0,0
6277,6277,eb8543c3-3137-46a8-ad6b-807a55b268a8,0,0,0,1,0,0,0.233287478
6278,6278,eb8ac6ca-f8fb-44c8-9ef3-5cd2b2b484e7,0,0,0,0,0,0,0
6279,6279,eb9e717e-e494-42ef-9040-cc4ab7efb9b0,0,0,0,0,0,0,0
6280,6280,ebaafbc6-1802-403c-9e5d-bbeb08575fac,0,0,0,1,0,0,0.219356425
6281,6281,ebb1d63b-81af-43a6-9614-d319e46e7519,0,0,0,0,0,0,0
6282,6282,ebb6a4dd-5717-416a-9d36-c81f69b7c647,0,0,0,0,0,0,0
6283,6283,ebd6ecc6-9d8f-45d0-9749-c6c4cbdd4713,0,0,0,1,0,0,0.226427497
6284,6284,ebda2fcd-c8ba-4d4d-9bed-2fbe34b4adc1,0,0,0,1,0,0,0.221409542
6285,6285,ebdce0bb-4060-4367-8c7c-7e5974c6caf4,0,0,0,0,0,0,0
6286,6286,ebe6dd39-dc81-4e34-84e8-4c5ce48c55fd,1,1,1,0,0.965657294,0.909,0
6287,6287,ebe6dd39-dc81-4e34-84e8-4c5ce48c55fd,1,1,1,0,0.687895894,0.909,0
6288,6288,ebfa9a10-eabd-413d-a2cb-e394d7fd3d2f,0,1,0,0,0.838058472,0,0
6289,6289,ec027cd6-a2d4-40c6-8ae1-0a8c46eb3e45,0,0,0,0,0,0,0
6290,6290,ec1a5b28-bb00-4e5e-85ad-838c68e35ecf,1,1,0,1,0.997032642,0,0.206477452
6291,6291,ec1a5b28-bb00-4e5e-85ad-838c68e35ecf,1,1,0,1,0.997032642,0,0.206477452
6292,6292,ec2c41f4-a3c0-4173-a4ab-9a8a22ef551c,0,0,0,0,0,0,0
6293,6293,ec2c41f4-a3c0-4173-a4ab-9a8a22ef551c,0,0,0,0,0,0,0
6294,6294,ec2c6aa0-c452-4989-8379-4a31459e9e31,0,0,0,1,0,0,0.221913451
6295,6295,ec4251a3-98d6-48ee-9408-d06b2391c9cc,0,1,0,0,0.809559941,0,0
6296,6296,ec543d0d-1b88-4d5a-b38f-9e71975fc48a,0,0,0,0,0,0,0
6297,6297,ec60b305-5910-4806-956d-afc1d2201a31,1,1,1,1,0.821164727,0.745,0.366041837
6298,6298,ec60b305-5910-4806-956d-afc1d2201a31,1,1,1,1,0.510884225,0.745,0.366041837
6299,6299,ec782eda-975c-45a3-86d1-35db8299a300,0,0,0,0,0,0,0
6300,6300,ec88d208-601e-4ea7-a088-18387b794a46,1,1,1,0,0.992010593,0.95,0
6301,6301,ec88d208-601e-4ea7-a088-18387b794a46,1,1,1,0,0.992010593,0.95,0
6302,6302,ec9052bb-f643-4f33-9335-1141cbbdfbdb,1,1,0,1,0.891673446,0,0.331598619
6303,6303,ec9052bb-f643-4f33-9335-1141cbbdfbdb,1,1,0,1,0.891673446,0,0.331598619
6304,6304,ec95e615-ba7e-4fd5-956d-80638cb5c0d9,0,0,0,0,0,0,0
6305,6305,ec9e03c0-471d-491a-8e97-939598b7d732,0,0,0,0,0,0,0
6306,6306,eca2cc05-38bd-4c21-a209-1b2171ca1a9d,1,1,1,1,0.938986421,0.876,0.193083766
6307,6307,eca36e5a-5d82-4595-820c-66efb5b878af,0,0,0,0,0,0,0
6308,6308,ecaf8b0a-e98a-480f-b716-83409964a26b,1,1,1,0,0.541955471,0.804,0
6309,6309,ecb529b0-7fac-468b-8b4a-ac4928b6fc37,0,0,0,0,0,0,0
6310,6310,ecbd3461-d08d-4752-b7f8-e8c6de0169d2,0,0,0,1,0,0,0.257755637
6311,6311,ecc58a13-ac20-49f7-8b35-091bc2175fd3,1,1,1,1,0.979683995,0.764,0.178297633
6312,6312,ecc58a13-ac20-49f7-8b35-091bc2175fd3,1,1,1,1,0.956650257,0.764,0.178297633
6313,6313,ecc58a13-ac20-49f7-8b35-091bc2175fd3,1,1,1,1,0.919097126,0.764,0.178297633
6314,6314,ecc58a13-ac20-49f7-8b35-091bc2175fd3,1,1,1,1,0.868176222,0.764,0.178297633
6315,6315,ecc58a13-ac20-49f7-8b35-091bc2175fd3,1,1,1,1,0.64289844,0.764,0.178297633
6316,6316,ecc58a13-ac20-49f7-8b35-091bc2175fd3,1,1,1,1,0.64289844,0.764,0.178297633
6317,6317,ecdf1da8-6a77-40a7-be0f-265aa817c4f8,0,0,0,0,0,0,0
6318,6318,ecee9c4d-3070-4899-8cd0-9ed131c20bdc,0,1,0,1,0.601596653,0,0.206864469
6319,6319,ecf4f7a0-8912-43a2-80a9-5269719bc4aa,1,1,1,0,0.954589486,0.946,0
6320,6320,ecf4f7a0-8912-43a2-80a9-5269719bc4aa,1,1,1,0,0.516855359,0.946,0
6321,6321,ecffe4a1-5509-4d46-9e71-b14df7d5e313,1,1,0,1,0.997760892,0,0.512737905
6322,6322,ed0ca770-75dc-417a-8e7f-44f9aac54de5,0,0,0,1,0,0,0.226674517
6323,6323,ed4ec677-a30a-4410-b24b-d56d5ebca138,0,0,1,0,0,0.127,0
6324,6324,ed56ae76-3df7-4475-bef2-f341be4d828d,1,1,1,0,0.808800578,0.719,0
6325,6325,ed5eeeae-0475-4480-a812-d74cc19c8ec2,0,0,1,0,0,0.534,0
6326,6326,ed6ad582-a89a-4152-9e59-8adcd406288c,0,0,0,0,0,0,0
6327,6327,ed6ad582-a89a-4152-9e59-8adcd406288c,0,0,0,0,0,0,0
6328,6328,ed6ad582-a89a-4152-9e59-8adcd406288c,0,0,0,0,0,0,0
6329,6329,ed6b2dca-2774-462c-b9c4-3394c1262789,0,0,0,0,0,0,0
6330,6330,ed7442fa-bf95-4cda-b815-5aaa077df396,1,1,1,0,0.996000469,0.92,0
6331,6331,ed7442fa-bf95-4cda-b815-5aaa077df396,1,1,1,0,0.894718885,0.92,0
6332,6332,ed8f0ae0-4bc0-4a6d-ac62-a68c40af5858,0,0,0,0,0,0,0
6333,6333,eda52ab5-3334-4ca8-8d00-11cb1edc1ee3,0,0,0,0,0,0,0
6334,6334,eda52ab5-3334-4ca8-8d00-11cb1edc1ee3,0,0,0,0,0,0,0
6335,6335,edac5b04-b0b1-43f9-b329-110768ecc321,0,0,0,0,0,0,0
6336,6336,edac5b04-b0b1-43f9-b329-110768ecc321,0,0,0,0,0,0,0
6337,6337,edb6da64-43d6-4c17-a776-c7b560512c78,0,0,0,0,0,0,0
6338,6338,edb6da64-43d6-4c17-a776-c7b560512c78,0,0,0,0,0,0,0
6339,6339,edc28a99-35a4-41c9-87da-c85fb69b4f5a,0,0,0,0,0,0,0
6340,6340,edc339ed-2113-4fd0-a333-2e91e2c65471,0,0,0,1,0,0,0.264723993
6341,6341,edc72191-fdc4-4c55-bc95-b8ac71014438,0,0,0,1,0,0,0.377855179
6342,6342,ede9bd7e-c8b9-4153-bbc1-b0fa5d1db2f4,1,1,1,0,0.965735435,0.782,0
6343,6343,ede9bd7e-c8b9-4153-bbc1-b0fa5d1db2f4,1,1,1,0,0.894658506,0.782,0
6344,6344,ede9bd7e-c8b9-4153-bbc1-b0fa5d1db2f4,1,1,1,0,0.894658506,0.782,0
6345,6345,ede9bd7e-c8b9-4153-bbc1-b0fa5d1db2f4,1,1,1,0,0.724870801,0.782,0
6346,6346,ede9bd7e-c8b9-4153-bbc1-b0fa5d1db2f4,1,1,1,0,0.576546907,0.782,0
6347,6347,edee037f-64c9-4580-a8e4-cacfc2e44b7b,0,0,0,1,0,0,0.350100853
6348,6348,edf11647-1a4f-494e-b14f-8c03043d26d9,1,1,1,1,0.876147926,0.889,0.275339022
6349,6349,edf1217f-6518-4f40-8f31-5075586be765,1,0,0,0,0,0,0
6350,6350,edf1217f-6518-4f40-8f31-5075586be765,1,0,0,0,0,0,0
6351,6351,ee1379ee-da92-4111-8079-e30379c1f6a4,0,0,0,1,0,0,0.20384085
6352,6352,ee234d27-79d4-45e8-acde-f047af333b12,0,0,0,1,0,0,0.258055632
6353,6353,ee25c0be-3923-4810-9612-4d56eb3df8f7,0,0,0,0,0,0,0
6354,6354,ee2a0520-9851-476e-a650-e2f61656f43c,0,0,0,0,0,0,0
6355,6355,ee37ecab-e4a7-47e7-b4f2-2c84201906b8,1,1,0,0,0.932930112,0,0
6356,6356,ee37ecab-e4a7-47e7-b4f2-2c84201906b8,1,1,0,0,0.678849578,0,0
6357,6357,ee456874-2d52-4dc7-9df1-00e342c3b732,0,0,0,0,0,0,0
6358,6358,ee76b333-fe18-4d96-9062-287f2b1613cb,0,0,0,1,0,0,0.204359225
6359,6359,ee7adedd-481d-4203-9419-69c6269ee638,0,0,0,0,0,0,0
6360,6360,ee96f12a-32cc-41a1-9e8b-9ad23f1a0d48,1,1,1,1,0.99411869,0.94,0.837123785
6361,6361,ee96f12a-32cc-41a1-9e8b-9ad23f1a0d48,1,1,1,1,0.7954579,0.94,0.837123785
6362,6362,ee98ff21-bcd7-491f-9947-c5df2702fb7a,0,0,0,0,0,0,0
6363,6363,ee9b85ea-e091-43c2-a82a-2c6b7eb8de45,0,0,0,1,0,0,0.245361478
6364,6364,eea9038b-5304-429d-8a9c-82464537b224,0,0,0,1,0,0,0.16127699
6365,6365,eeaf4deb-e81d-42ec-ae65-df03fc276121,0,0,0,0,0,0,0
6366,6366,eeaf4deb-e81d-42ec-ae65-df03fc276121,0,0,0,0,0,0,0
6367,6367,eedc20e3-39f0-4fb2-ae7e-c516376fcfed,1,1,0,1,0.960014105,0,0.718203992
6368,6368,eee7c893-72d5-4826-ba94-4c152cd0caad,1,1,1,0,0.565291703,0.788,0
6369,6369,eeef7585-e00d-4a37-a0ce-e62235a364e8,0,0,0,0,0,0,0
6370,6370,eeff677a-a20f-412c-931e-da5128b38cf8,0,1,0,0,0.952121317,0,0
6371,6371,eeff677a-a20f-412c-931e-da5128b38cf8,0,1,0,0,0.952121317,0,0
6372,6372,ef100122-30a9-4e09-81a3-508a30f54941,1,1,1,1,0.984956086,0.898,0.218781352
6373,6373,ef46b1a7-1b21-454e-b9c7-5d70a5b0738f,0,0,0,0,0,0,0
6374,6374,ef50d007-c45a-47cd-b76b-839a13e00f18,0,0,0,0,0,0,0
6375,6375,ef735fbb-261b-477e-bbda-cc443cff6a5a,0,1,0,1,0.577076256,0,0.271538336
6376,6376,ef787105-180c-4d86-8612-fcb368293205,0,0,0,1,0,0,0.303306451
6377,6377,ef78dd3c-1d94-4e92-8ea6-1895fbdb5a27,0,0,0,0,0,0,0
6378,6378,ef7b81d2-5afe-44a3-bd35-82f1edbbf8a0,1,1,1,0,0.520659029,0.712,0
6379,6379,ef887a93-7f5a-40a4-8aa8-35a9f330a563,0,0,0,0,0,0,0
6380,6380,ef9dabee-ebd3-4b62-b095-37a0a378d5bd,0,1,0,0,0.831192791,0,0
6381,6381,ef9dabee-ebd3-4b62-b095-37a0a378d5bd,0,1,0,0,0.772306085,0,0
6382,6382,efb11e9f-f843-421a-b949-459fc3fb579d,0,0,0,0,0,0,0
6383,6383,efc189cf-9504-49e1-a36d-4be215a243cc,0,0,0,1,0,0,0.243565546
6384,6384,efcc6081-b310-4941-95f1-cf1839c689b5,1,0,1,0,0,0.92,0
6385,6385,efd0c335-e46c-4a5a-81e8-7e4a1cad0103,0,0,0,0,0,0,0
6386,6386,efedf59d-a07a-4cc9-b0da-deb81570f652,1,1,1,0,0.993323147,0.878,0
6387,6387,efef0cc9-3816-4f8f-b727-32432897054d,0,0,0,0,0,0,0
6388,6388,eff97c95-2364-4a93-afee-bfe1f7be3705,1,1,1,0,0.97735709,0.948,0
6389,6389,eff97c95-2364-4a93-afee-bfe1f7be3705,1,1,1,0,0.920554101,0.948,0
6390,6390,eff97c95-2364-4a93-afee-bfe1f7be3705,1,1,1,0,0.920554101,0.948,0
6391,6391,eff9ad06-9b60-4dec-80d2-82e28db69a8b,0,0,0,1,0,0,0.292391879
6392,6392,f002e2b9-1f86-41c2-a290-b5b775afa0d8,0,0,0,0,0,0,0
6393,6393,f01192e1-b2c3-4510-9832-2ef296593f1d,0,0,0,0,0,0,0
6394,6394,f0230e01-0512-4239-8a86-4228f9c2fdba,0,0,0,0,0,0,0
6395,6395,f0230e01-0512-4239-8a86-4228f9c2fdba,0,0,0,0,0,0,0
6396,6396,f0230e01-0512-4239-8a86-4228f9c2fdba,0,0,0,0,0,0,0
6397,6397,f0300927-81f9-48af-9435-3e75bc47f2f2,0,0,0,0,0,0,0
6398,6398,f0300927-81f9-48af-9435-3e75bc47f2f2,0,0,0,0,0,0,0
6399,6399,f049e3f9-3392-450c-98a6-bbf48f9ae014,0,0,0,0,0,0,0
6400,6400,f06234ac-055e-49fa-94d4-943416a46580,0,0,1,1,0,0.941,0.248648598
6401,6401,f06234ac-055e-49fa-94d4-943416a46580,0,1,1,1,0.99022162,0.941,0.248648598
6402,6402,f06234ac-055e-49fa-94d4-943416a46580,0,1,1,1,0.979869366,0.941,0.248648598
6403,6403,f06234ac-055e-49fa-94d4-943416a46580,0,1,1,1,0.977896452,0.941,0.248648598
6404,6404,f06234ac-055e-49fa-94d4-943416a46580,0,1,1,1,0.964500368,0.941,0.248648598
6405,6405,f06234ac-055e-49fa-94d4-943416a46580,0,1,1,1,0.870600998,0.941,0.248648598
6406,6406,f06234ac-055e-49fa-94d4-943416a46580,0,1,1,1,0.755504251,0.941,0.248648598
6407,6407,f06234ac-055e-49fa-94d4-943416a46580,0,1,1,1,0.713086605,0.941,0.248648598
6408,6408,f06234ac-055e-49fa-94d4-943416a46580,0,1,1,1,0.511137307,0.941,0.248648598
6409,6409,f06570dc-2939-42da-85a4-439a8a9c7c48,0,0,0,0,0,0,0
6410,6410,f06570dc-2939-42da-85a4-439a8a9c7c48,0,0,0,0,0,0,0
6411,6411,f068a67c-ac20-4ba6-8a7a-d7b6778c0f1b,0,0,0,0,0,0,0
6412,6412,f068a67c-ac20-4ba6-8a7a-d7b6778c0f1b,0,0,0,0,0,0,0
6413,6413,f0692fa4-2c7b-407b-b99f-f34eb245ca7f,0,0,0,0,0,0,0
6414,6414,f08fcc30-8a22-49bd-9b00-1bcca1ab4112,0,0,0,1,0,0,0.228259536
6415,6415,f0953a47-6085-4a3c-b830-9261ec253d2e,1,1,1,0,0.991294801,0.94,0
6416,6416,f0953a47-6085-4a3c-b830-9261ec253d2e,1,1,1,0,0.816809416,0.94,0
6417,6417,f0a4a3db-5355-46e2-af8b-9e73a1c160dd,0,0,0,0,0,0,0
6418,6418,f0c7936c-117c-4477-bbda-409e9b56d1b2,0,0,0,1,0,0,0.237779218
6419,6419,f0c7936c-117c-4477-bbda-409e9b56d1b2,0,0,0,1,0,0,0.237779218
6420,6420,f0d77e7e-76ba-4853-bf7d-0c44a0d1abf7,1,1,1,0,0.990571499,0.586,0
6421,6421,f0d77e7e-76ba-4853-bf7d-0c44a0d1abf7,1,1,1,0,0.990571499,0.586,0
6422,6422,f0d77e7e-76ba-4853-bf7d-0c44a0d1abf7,1,1,1,0,0.543596864,0.586,0
6423,6423,f0e7cf7b-8784-467e-81fb-f612ad32f9b3,0,0,0,0,0,0,0
6424,6424,f0fff779-ce46-49de-bc4a-b988adb05a60,1,1,1,0,0.971166253,0.957,0
