,ground_truth,detectron-all,score,detectron-0.5,detectron-0.6,detectron-0.7,detectron-0.8
5188,0,0,0.0,0,0,0,0
5189,1,1,0.997,1,1,1,1
5190,0,0,0.0,0,0,0,0
5191,0,0,0.0,0,0,0,0
5192,0,0,0.0,0,0,0,0
5193,0,0,0.0,0,0,0,0
5194,0,0,0.0,0,0,0,0
5195,1,1,0.865,1,1,1,1
5196,1,1,0.865,1,1,1,1
5197,0,0,0.0,0,0,0,0
5198,0,0,0.0,0,0,0,0
5199,0,0,0.0,0,0,0,0
5200,0,0,0.0,0,0,0,0
5201,0,1,0.902,1,1,1,1
5202,0,0,0.0,0,0,0,0
5203,0,0,0.0,0,0,0,0
5204,1,1,0.996,1,1,1,1
5205,0,0,0.0,0,0,0,0
5206,0,0,0.0,0,0,0,0
5207,0,0,0.0,0,0,0,0
5208,0,0,0.0,0,0,0,0
5209,0,0,0.0,0,0,0,0
5210,0,0,0.0,0,0,0,0
5211,1,0,0.0,0,0,0,0
5212,1,1,0.677,1,1,0,0
5213,0,0,0.0,0,0,0,0
5214,0,0,0.0,0,0,0,0
5215,0,0,0.0,0,0,0,0
5216,1,1,0.919,1,1,1,1
5217,1,1,0.884,1,1,1,1
5218,1,1,0.884,1,1,1,1
5219,0,0,0.0,0,0,0,0
5220,1,1,0.978,1,1,1,1
5221,1,1,0.996,1,1,1,1
5222,0,0,0.0,0,0,0,0
5223,0,0,0.0,0,0,0,0
5224,0,0,0.0,0,0,0,0
5225,1,0,0.0,0,0,0,0
5226,0,0,0.0,0,0,0,0
5227,0,0,0.0,0,0,0,0
5228,0,0,0.0,0,0,0,0
5229,0,0,0.0,0,0,0,0
5230,0,0,0.0,0,0,0,0
5231,0,0,0.0,0,0,0,0
5232,0,0,0.0,0,0,0,0
5233,0,0,0.0,0,0,0,0
5234,1,1,0.992,1,1,1,1
5235,1,1,0.991,1,1,1,1
5236,1,1,0.71,1,1,1,0
5237,1,1,0.522,1,0,0,0
5238,0,0,0.0,0,0,0,0
5239,0,0,0.0,0,0,0,0
5240,0,0,0.0,0,0,0,0
5241,0,0,0.0,0,0,0,0
5242,0,0,0.0,0,0,0,0
5243,0,0,0.0,0,0,0,0
5244,0,0,0.0,0,0,0,0
5245,1,0,0.0,0,0,0,0
5246,1,0,0.0,0,0,0,0
5247,1,1,0.773,1,1,1,0
5248,1,1,0.883,1,1,1,1
5249,1,1,0.819,1,1,1,1
5250,1,1,0.783,1,1,1,0
5251,1,1,0.673,1,1,0,0
5252,1,1,0.673,1,1,0,0
5253,0,0,0.0,0,0,0,0
5254,0,0,0.0,0,0,0,0
5255,1,1,0.985,1,1,1,1
5256,1,1,0.808,1,1,1,1
5257,1,1,0.753,1,1,1,0
5258,0,0,0.0,0,0,0,0
5259,0,0,0.0,0,0,0,0
5260,0,0,0.0,0,0,0,0
5261,0,0,0.0,0,0,0,0
5262,0,0,0.0,0,0,0,0
5263,0,0,0.0,0,0,0,0
5264,1,1,0.894,1,1,1,1
5265,1,1,0.697,1,1,0,0
5266,1,1,0.673,1,1,0,0
5267,0,0,0.0,0,0,0,0
5268,1,1,0.971,1,1,1,1
5269,1,1,0.945,1,1,1,1
5270,1,1,0.929,1,1,1,1
5271,0,0,0.0,0,0,0,0
5272,0,0,0.0,0,0,0,0
5273,0,0,0.0,0,0,0,0
5274,0,1,0.858,1,1,1,1
5275,0,0,0.0,0,0,0,0
5276,0,1,0.524,1,0,0,0
5277,0,0,0.0,0,0,0,0
5278,0,0,0.0,0,0,0,0
5279,0,0,0.0,0,0,0,0
5280,0,0,0.0,0,0,0,0
5281,0,0,0.0,0,0,0,0
5282,1,1,0.901,1,1,1,1
5283,1,1,0.901,1,1,1,1
5284,1,1,0.901,1,1,1,1
5285,0,0,0.0,0,0,0,0
5286,0,1,0.507,1,0,0,0
5287,0,0,0.0,0,0,0,0
5288,0,0,0.0,0,0,0,0
5289,0,0,0.0,0,0,0,0
5290,1,1,0.997,1,1,1,1
5291,1,1,0.997,1,1,1,1
5292,1,1,0.997,1,1,1,1
5293,0,0,0.0,0,0,0,0
5294,0,0,0.0,0,0,0,0
5295,0,0,0.0,0,0,0,0
5296,0,0,0.0,0,0,0,0
5297,1,1,0.768,1,1,1,0
5298,1,1,0.726,1,1,1,0
5299,1,1,0.58,1,0,0,0
5300,0,0,0.0,0,0,0,0
5301,0,0,0.0,0,0,0,0
5302,0,0,0.0,0,0,0,0
5303,0,0,0.0,0,0,0,0
5304,0,0,0.0,0,0,0,0
5305,0,0,0.0,0,0,0,0
5306,0,0,0.0,0,0,0,0
5307,1,1,0.981,1,1,1,1
5308,1,1,0.981,1,1,1,1
5309,1,0,0.0,0,0,0,0
5310,0,0,0.0,0,0,0,0
5311,0,0,0.0,0,0,0,0
5312,0,0,0.0,0,0,0,0
5313,0,0,0.0,0,0,0,0
5314,0,0,0.0,0,0,0,0
5315,1,0,0.0,0,0,0,0
5316,1,1,0.957,1,1,1,1
5317,1,1,0.957,1,1,1,1
5318,1,1,0.934,1,1,1,1
5319,1,1,0.863,1,1,1,1
5320,1,1,0.863,1,1,1,1
5321,1,1,0.863,1,1,1,1
5322,1,1,0.863,1,1,1,1
5323,1,1,0.522,1,0,0,0
5324,0,0,0.0,0,0,0,0
5325,0,0,0.0,0,0,0,0
5326,0,0,0.0,0,0,0,0
5327,0,0,0.0,0,0,0,0
5328,0,0,0.0,0,0,0,0
5329,0,0,0.0,0,0,0,0
5330,0,0,0.0,0,0,0,0
5331,0,0,0.0,0,0,0,0
5332,1,1,0.771,1,1,1,0
5333,1,1,0.751,1,1,1,0
5334,1,1,0.615,1,1,0,0
5335,1,1,0.615,1,1,0,0
5336,0,0,0.0,0,0,0,0
5337,0,0,0.0,0,0,0,0
5338,0,1,0.891,1,1,1,1
5339,0,1,0.618,1,1,0,0
5340,0,1,0.618,1,1,0,0
5341,1,1,0.907,1,1,1,1
5342,0,0,0.0,0,0,0,0
5343,0,0,0.0,0,0,0,0
5344,0,0,0.0,0,0,0,0
5345,0,0,0.0,0,0,0,0
5346,0,1,0.588,1,0,0,0
5347,1,1,0.999,1,1,1,1
5348,1,1,0.901,1,1,1,1
5349,1,1,0.901,1,1,1,1
5350,1,1,0.899,1,1,1,1
5351,1,1,0.899,1,1,1,1
5352,1,0,0.0,0,0,0,0
5353,1,1,0.757,1,1,1,0
5354,0,0,0.0,0,0,0,0
5355,1,0,0.0,0,0,0,0
5356,0,0,0.0,0,0,0,0
5357,0,0,0.0,0,0,0,0
5358,0,0,0.0,0,0,0,0
5359,1,1,0.969,1,1,1,1
5360,1,1,0.957,1,1,1,1
5361,1,1,0.847,1,1,1,1
5362,1,1,0.721,1,1,1,0
5363,0,0,0.0,0,0,0,0
5364,1,0,0.0,0,0,0,0
5365,1,0,0.0,0,0,0,0
5366,1,1,0.693,1,1,0,0
5367,0,0,0.0,0,0,0,0
5368,0,0,0.0,0,0,0,0
5369,0,0,0.0,0,0,0,0
5370,0,1,0.625,1,1,0,0
5371,0,0,0.0,0,0,0,0
5372,0,0,0.0,0,0,0,0
5373,0,0,0.0,0,0,0,0
5374,0,0,0.0,0,0,0,0
5375,0,0,0.0,0,0,0,0
5376,0,0,0.0,0,0,0,0
5377,0,0,0.0,0,0,0,0
5378,0,0,0.0,0,0,0,0
5379,0,0,0.0,0,0,0,0
5380,1,1,0.975,1,1,1,1
5381,1,1,0.973,1,1,1,1
5382,0,0,0.0,0,0,0,0
5383,0,0,0.0,0,0,0,0
5384,0,0,0.0,0,0,0,0
5385,1,1,0.905,1,1,1,1
5386,1,1,0.835,1,1,1,1
5387,1,1,0.835,1,1,1,1
5388,0,0,0.0,0,0,0,0
5389,0,0,0.0,0,0,0,0
5390,0,0,0.0,0,0,0,0
5391,1,1,0.988,1,1,1,1
5392,1,1,0.751,1,1,1,0
5393,1,1,0.63,1,1,0,0
5394,0,0,0.0,0,0,0,0
5395,0,0,0.0,0,0,0,0
5396,0,1,0.576,1,0,0,0
5397,0,0,0.0,0,0,0,0
5398,0,0,0.0,0,0,0,0
5399,0,0,0.0,0,0,0,0
5400,0,1,0.944,1,1,1,1
5401,0,1,0.61,1,1,0,0
5402,0,0,0.0,0,0,0,0
5403,0,0,0.0,0,0,0,0
5404,0,0,0.0,0,0,0,0
5405,0,0,0.0,0,0,0,0
5406,0,1,0.953,1,1,1,1
5407,0,1,0.925,1,1,1,1
5408,0,1,0.925,1,1,1,1
5409,0,1,0.727,1,1,1,0
5410,0,1,0.691,1,1,0,0
5411,0,1,0.691,1,1,0,0
5412,1,1,0.503,1,0,0,0
5413,1,1,0.996,1,1,1,1
5414,0,0,0.0,0,0,0,0
5415,1,1,0.8,1,1,1,0
5416,0,0,0.0,0,0,0,0
5417,0,1,0.736,1,1,1,0
5418,0,1,0.734,1,1,1,0
5419,0,0,0.0,0,0,0,0
5420,0,0,0.0,0,0,0,0
5421,1,1,0.968,1,1,1,1
5422,0,0,0.0,0,0,0,0
5423,0,0,0.0,0,0,0,0
5424,1,1,0.862,1,1,1,1
5425,1,1,0.531,1,0,0,0
5426,0,1,0.99,1,1,1,1
5427,0,1,0.828,1,1,1,1
5428,0,0,0.0,0,0,0,0
5429,0,0,0.0,0,0,0,0
5430,0,0,0.0,0,0,0,0
5431,0,0,0.0,0,0,0,0
5432,0,0,0.0,0,0,0,0
5433,0,0,0.0,0,0,0,0
5434,0,0,0.0,0,0,0,0
5435,0,0,0.0,0,0,0,0
5436,0,0,0.0,0,0,0,0
5437,0,0,0.0,0,0,0,0
5438,1,1,0.994,1,1,1,1
5439,0,0,0.0,0,0,0,0
5440,0,0,0.0,0,0,0,0
5441,0,0,0.0,0,0,0,0
5442,1,0,0.0,0,0,0,0
5443,0,0,0.0,0,0,0,0
5444,0,0,0.0,0,0,0,0
5445,1,1,0.875,1,1,1,1
5446,0,0,0.0,0,0,0,0
5447,0,0,0.0,0,0,0,0
5448,0,0,0.0,0,0,0,0
5449,1,1,0.94,1,1,1,1
5450,1,1,0.94,1,1,1,1
5451,0,0,0.0,0,0,0,0
5452,1,1,0.997,1,1,1,1
5453,0,0,0.0,0,0,0,0
5454,1,1,0.72,1,1,1,0
5455,1,1,0.72,1,1,1,0
5456,1,1,0.61,1,1,0,0
5457,1,1,0.61,1,1,0,0
5458,0,0,0.0,0,0,0,0
5459,0,0,0.0,0,0,0,0
5460,0,0,0.0,0,0,0,0
5461,0,0,0.0,0,0,0,0
5462,1,1,0.952,1,1,1,1
5463,1,1,0.952,1,1,1,1
5464,0,0,0.0,0,0,0,0
5465,1,1,0.999,1,1,1,1
5466,0,0,0.0,0,0,0,0
5467,0,0,0.0,0,0,0,0
5468,0,0,0.0,0,0,0,0
5469,1,1,0.928,1,1,1,1
5470,1,1,0.65,1,1,0,0
5471,1,1,0.812,1,1,1,1
5472,1,1,0.812,1,1,1,1
5473,0,0,0.0,0,0,0,0
5474,0,0,0.0,0,0,0,0
5475,0,0,0.0,0,0,0,0
5476,0,0,0.0,0,0,0,0
5477,0,0,0.0,0,0,0,0
5478,0,0,0.0,0,0,0,0
5479,0,0,0.0,0,0,0,0
5480,0,0,0.0,0,0,0,0
5481,0,1,0.989,1,1,1,1
5482,0,1,0.989,1,1,1,1
5483,0,1,0.972,1,1,1,1
5484,0,0,0.0,0,0,0,0
5485,1,1,0.998,1,1,1,1
5486,1,1,0.998,1,1,1,1
5487,1,0,0.0,0,0,0,0
5488,0,0,0.0,0,0,0,0
5489,0,0,0.0,0,0,0,0
5490,1,1,0.934,1,1,1,1
5491,1,1,0.934,1,1,1,1
5492,1,1,0.644,1,1,0,0
5493,0,0,0.0,0,0,0,0
5494,0,0,0.0,0,0,0,0
5495,0,0,0.0,0,0,0,0
5496,0,0,0.0,0,0,0,0
5497,0,1,0.788,1,1,1,0
5498,0,1,0.726,1,1,1,0
5499,0,0,0.0,0,0,0,0
5500,1,1,0.899,1,1,1,1
5501,1,1,0.815,1,1,1,1
5502,0,0,0.0,0,0,0,0
5503,0,0,0.0,0,0,0,0
5504,0,0,0.0,0,0,0,0
5505,0,1,0.608,1,1,0,0
5506,0,0,0.0,0,0,0,0
5507,0,0,0.0,0,0,0,0
5508,0,1,0.607,1,1,0,0
5509,0,0,0.0,0,0,0,0
5510,0,0,0.0,0,0,0,0
5511,0,0,0.0,0,0,0,0
5512,1,1,0.998,1,1,1,1
5513,1,1,0.929,1,1,1,1
5514,1,1,0.697,1,1,0,0
5515,0,0,0.0,0,0,0,0
5516,0,0,0.0,0,0,0,0
5517,0,0,0.0,0,0,0,0
5518,0,1,0.539,1,0,0,0
5519,0,0,0.0,0,0,0,0
5520,1,1,0.996,1,1,1,1
5521,1,1,0.996,1,1,1,1
5522,1,1,0.996,1,1,1,1
5523,1,1,0.996,1,1,1,1
5524,1,1,0.533,1,0,0,0
5525,0,1,0.955,1,1,1,1
5526,0,0,0.0,0,0,0,0
5527,0,0,0.0,0,0,0,0
5528,0,0,0.0,0,0,0,0
5529,0,0,0.0,0,0,0,0
5530,0,0,0.0,0,0,0,0
5531,0,0,0.0,0,0,0,0
5532,0,0,0.0,0,0,0,0
5533,0,0,0.0,0,0,0,0
5534,0,0,0.0,0,0,0,0
5535,0,0,0.0,0,0,0,0
5536,0,0,0.0,0,0,0,0
5537,0,0,0.0,0,0,0,0
5538,0,0,0.0,0,0,0,0
5539,0,0,0.0,0,0,0,0
5540,1,1,0.713,1,1,1,0
5541,1,1,0.713,1,1,1,0
5542,1,1,0.926,1,1,1,1
5543,1,1,0.924,1,1,1,1
5544,1,1,0.668,1,1,0,0
5545,1,1,0.959,1,1,1,1
5546,1,1,0.999,1,1,1,1
5547,1,1,0.768,1,1,1,0
5548,0,0,0.0,0,0,0,0
5549,0,0,0.0,0,0,0,0
5550,0,1,0.617,1,1,0,0
5551,0,1,0.512,1,0,0,0
5552,0,1,0.781,1,1,1,0
5553,0,0,0.0,0,0,0,0
5554,0,0,0.0,0,0,0,0
5555,0,0,0.0,0,0,0,0
5556,0,0,0.0,0,0,0,0
5557,0,0,0.0,0,0,0,0
5558,0,0,0.0,0,0,0,0
5559,0,0,0.0,0,0,0,0
5560,0,0,0.0,0,0,0,0
5561,0,0,0.0,0,0,0,0
5562,0,0,0.0,0,0,0,0
5563,0,0,0.0,0,0,0,0
5564,1,1,0.97,1,1,1,1
5565,0,0,0.0,0,0,0,0
5566,0,0,0.0,0,0,0,0
5567,0,0,0.0,0,0,0,0
5568,0,0,0.0,0,0,0,0
5569,1,1,0.954,1,1,1,1
5570,1,1,0.531,1,0,0,0
5571,0,0,0.0,0,0,0,0
5572,0,0,0.0,0,0,0,0
5573,1,1,0.932,1,1,1,1
5574,1,1,0.951,1,1,1,1
5575,0,0,0.0,0,0,0,0
5576,0,0,0.0,0,0,0,0
5577,1,1,0.999,1,1,1,1
5578,1,1,0.999,1,1,1,1
5579,1,1,0.999,1,1,1,1
5580,1,1,0.999,1,1,1,1
5581,0,0,0.0,0,0,0,0
5582,0,0,0.0,0,0,0,0
5583,0,0,0.0,0,0,0,0
5584,0,0,0.0,0,0,0,0
5585,0,0,0.0,0,0,0,0
5586,0,0,0.0,0,0,0,0
5587,1,1,0.994,1,1,1,1
5588,1,1,0.994,1,1,1,1
5589,0,0,0.0,0,0,0,0
5590,0,0,0.0,0,0,0,0
5591,1,1,0.577,1,0,0,0
5592,0,0,0.0,0,0,0,0
5593,0,1,0.56,1,0,0,0
5594,0,1,0.56,1,0,0,0
5595,0,0,0.0,0,0,0,0
5596,0,0,0.0,0,0,0,0
5597,1,1,0.867,1,1,1,1
5598,1,1,0.998,1,1,1,1
5599,1,1,0.998,1,1,1,1
5600,0,0,0.0,0,0,0,0
5601,0,0,0.0,0,0,0,0
5602,0,0,0.0,0,0,0,0
5603,0,0,0.0,0,0,0,0
5604,0,0,0.0,0,0,0,0
5605,0,0,0.0,0,0,0,0
5606,0,0,0.0,0,0,0,0
5607,0,0,0.0,0,0,0,0
5608,0,0,0.0,0,0,0,0
5609,1,1,0.98,1,1,1,1
5610,1,1,0.98,1,1,1,1
5611,1,1,0.999,1,1,1,1
5612,1,1,0.999,1,1,1,1
5613,0,0,0.0,0,0,0,0
5614,0,1,0.532,1,0,0,0
5615,0,0,0.0,0,0,0,0
5616,1,1,1.0,1,1,1,1
5617,1,1,1.0,1,1,1,1
5618,0,0,0.0,0,0,0,0
5619,0,0,0.0,0,0,0,0
5620,1,1,0.9,1,1,1,1
5621,0,0,0.0,0,0,0,0
5622,1,1,0.923,1,1,1,1
5623,1,1,0.906,1,1,1,1
5624,1,1,0.85,1,1,1,1
5625,0,0,0.0,0,0,0,0
5626,0,0,0.0,0,0,0,0
5627,1,1,0.978,1,1,1,1
5628,1,1,0.999,1,1,1,1
5629,1,1,0.963,1,1,1,1
5630,0,0,0.0,0,0,0,0
5631,0,0,0.0,0,0,0,0
5632,1,1,0.997,1,1,1,1
5633,0,0,0.0,0,0,0,0
5634,0,0,0.0,0,0,0,0
5635,0,0,0.0,0,0,0,0
5636,0,0,0.0,0,0,0,0
5637,0,0,0.0,0,0,0,0
5638,0,0,0.0,0,0,0,0
5639,0,0,0.0,0,0,0,0
5640,0,1,0.862,1,1,1,1
5641,0,0,0.0,0,0,0,0
5642,0,0,0.0,0,0,0,0
5643,0,1,0.943,1,1,1,1
5644,0,1,0.943,1,1,1,1
5645,0,1,0.801,1,1,1,1
5646,0,0,0.0,0,0,0,0
5647,0,0,0.0,0,0,0,0
5648,0,0,0.0,0,0,0,0
5649,1,1,0.999,1,1,1,1
5650,0,0,0.0,0,0,0,0
5651,0,0,0.0,0,0,0,0
5652,0,0,0.0,0,0,0,0
5653,0,0,0.0,0,0,0,0
5654,0,0,0.0,0,0,0,0
5655,0,0,0.0,0,0,0,0
5656,0,0,0.0,0,0,0,0
5657,1,1,0.976,1,1,1,1
5658,1,1,0.976,1,1,1,1
5659,1,1,0.955,1,1,1,1
5660,0,0,0.0,0,0,0,0
5661,0,0,0.0,0,0,0,0
5662,0,0,0.0,0,0,0,0
5663,0,0,0.0,0,0,0,0
5664,1,1,0.943,1,1,1,1
5665,0,0,0.0,0,0,0,0
5666,0,0,0.0,0,0,0,0
5667,0,0,0.0,0,0,0,0
5668,1,1,0.985,1,1,1,1
5669,1,1,0.845,1,1,1,1
5670,1,1,0.998,1,1,1,1
5671,1,1,0.618,1,1,0,0
5672,0,0,0.0,0,0,0,0
5673,0,1,0.936,1,1,1,1
5674,1,1,0.878,1,1,1,1
5675,0,0,0.0,0,0,0,0
5676,1,0,0.0,0,0,0,0
5677,0,0,0.0,0,0,0,0
5678,0,0,0.0,0,0,0,0
5679,1,1,0.952,1,1,1,1
5680,1,1,0.626,1,1,0,0
5681,1,1,0.996,1,1,1,1
5682,1,1,0.996,1,1,1,1
5683,1,1,0.996,1,1,1,1
5684,1,1,0.996,1,1,1,1
5685,1,1,1.0,1,1,1,1
5686,0,0,0.0,0,0,0,0
5687,0,0,0.0,0,0,0,0
5688,0,0,0.0,0,0,0,0
5689,0,0,0.0,0,0,0,0
5690,0,0,0.0,0,0,0,0
5691,0,0,0.0,0,0,0,0
5692,0,0,0.0,0,0,0,0
5693,0,0,0.0,0,0,0,0
5694,0,0,0.0,0,0,0,0
5695,0,0,0.0,0,0,0,0
5696,0,1,0.962,1,1,1,1
5697,0,1,0.869,1,1,1,1
5698,0,1,0.816,1,1,1,1
5699,0,1,0.686,1,1,0,0
5700,0,1,0.671,1,1,0,0
5701,0,1,0.666,1,1,0,0
5702,0,1,0.564,1,0,0,0
5703,1,1,0.938,1,1,1,1
5704,1,1,0.884,1,1,1,1
5705,1,1,0.824,1,1,1,1
5706,1,1,0.989,1,1,1,1
5707,0,0,0.0,0,0,0,0
5708,0,0,0.0,0,0,0,0
5709,0,0,0.0,0,0,0,0
5710,0,0,0.0,0,0,0,0
5711,1,1,0.63,1,1,0,0
5712,0,0,0.0,0,0,0,0
5713,0,0,0.0,0,0,0,0
5714,1,0,0.0,0,0,0,0
5715,1,1,0.709,1,1,1,0
5716,0,0,0.0,0,0,0,0
5717,1,1,0.993,1,1,1,1
5718,0,0,0.0,0,0,0,0
5719,1,1,0.644,1,1,0,0
5720,1,1,0.984,1,1,1,1
5721,0,0,0.0,0,0,0,0
5722,0,0,0.0,0,0,0,0
5723,1,1,0.942,1,1,1,1
5724,0,0,0.0,0,0,0,0
5725,0,0,0.0,0,0,0,0
5726,0,0,0.0,0,0,0,0
5727,1,1,0.993,1,1,1,1
5728,1,1,0.993,1,1,1,1
5729,1,1,0.993,1,1,1,1
5730,1,1,0.755,1,1,1,0
5731,1,1,0.714,1,1,1,0
5732,0,0,0.0,0,0,0,0
5733,0,0,0.0,0,0,0,0
5734,0,0,0.0,0,0,0,0
5735,0,1,0.801,1,1,1,1
5736,0,0,0.0,0,0,0,0
5737,0,0,0.0,0,0,0,0
5738,1,1,0.977,1,1,1,1
5739,0,0,0.0,0,0,0,0
5740,0,0,0.0,0,0,0,0
5741,0,0,0.0,0,0,0,0
5742,0,0,0.0,0,0,0,0
5743,0,1,0.549,1,0,0,0
5744,0,1,0.944,1,1,1,1
5745,0,1,0.863,1,1,1,1
5746,0,1,0.863,1,1,1,1
5747,0,0,0.0,0,0,0,0
5748,0,1,0.671,1,1,0,0
5749,0,1,0.671,1,1,0,0
5750,0,1,0.671,1,1,0,0
5751,1,1,0.876,1,1,1,1
5752,1,1,0.773,1,1,1,0
5753,0,1,0.979,1,1,1,1
5754,0,1,0.979,1,1,1,1
5755,0,1,0.979,1,1,1,1
5756,0,0,0.0,0,0,0,0
5757,0,0,0.0,0,0,0,0
5758,1,1,0.982,1,1,1,1
5759,1,1,0.982,1,1,1,1
5760,1,1,0.808,1,1,1,1
5761,1,1,0.808,1,1,1,1
5762,1,1,0.996,1,1,1,1
5763,1,1,0.993,1,1,1,1
5764,0,0,0.0,0,0,0,0
5765,1,1,0.996,1,1,1,1
5766,0,0,0.0,0,0,0,0
5767,0,0,0.0,0,0,0,0
5768,0,1,0.99,1,1,1,1
5769,0,0,0.0,0,0,0,0
5770,0,0,0.0,0,0,0,0
5771,1,0,0.0,0,0,0,0
5772,1,0,0.0,0,0,0,0
5773,1,1,0.993,1,1,1,1
5774,1,1,0.993,1,1,1,1
5775,0,0,0.0,0,0,0,0
5776,0,1,0.633,1,1,0,0
5777,0,1,0.633,1,1,0,0
5778,0,0,0.0,0,0,0,0
5779,0,0,0.0,0,0,0,0
5780,0,0,0.0,0,0,0,0
5781,0,0,0.0,0,0,0,0
5782,0,0,0.0,0,0,0,0
5783,0,0,0.0,0,0,0,0
5784,0,0,0.0,0,0,0,0
5785,0,0,0.0,0,0,0,0
5786,0,0,0.0,0,0,0,0
5787,0,0,0.0,0,0,0,0
5788,0,0,0.0,0,0,0,0
5789,0,0,0.0,0,0,0,0
5790,0,0,0.0,0,0,0,0
5791,0,0,0.0,0,0,0,0
5792,1,0,0.0,0,0,0,0
5793,1,1,0.958,1,1,1,1
5794,1,1,0.958,1,1,1,1
5795,0,0,0.0,0,0,0,0
5796,0,0,0.0,0,0,0,0
5797,0,0,0.0,0,0,0,0
5798,0,0,0.0,0,0,0,0
5799,0,0,0.0,0,0,0,0
5800,0,0,0.0,0,0,0,0
5801,0,0,0.0,0,0,0,0
5802,0,0,0.0,0,0,0,0
5803,1,1,0.759,1,1,1,0
5804,0,0,0.0,0,0,0,0
5805,0,0,0.0,0,0,0,0
5806,1,1,0.968,1,1,1,1
5807,1,1,0.968,1,1,1,1
5808,0,1,0.851,1,1,1,1
5809,0,1,0.851,1,1,1,1
5810,0,0,0.0,0,0,0,0
5811,1,1,0.885,1,1,1,1
5812,1,1,0.957,1,1,1,1
5813,1,1,0.959,1,1,1,1
5814,0,0,0.0,0,0,0,0
5815,0,0,0.0,0,0,0,0
5816,0,0,0.0,0,0,0,0
5817,0,0,0.0,0,0,0,0
5818,1,1,0.898,1,1,1,1
5819,1,1,0.771,1,1,1,0
5820,0,0,0.0,0,0,0,0
5821,0,0,0.0,0,0,0,0
5822,0,0,0.0,0,0,0,0
5823,0,0,0.0,0,0,0,0
5824,1,1,0.999,1,1,1,1
5825,0,0,0.0,0,0,0,0
5826,0,0,0.0,0,0,0,0
5827,1,1,0.752,1,1,1,0
5828,1,1,0.595,1,0,0,0
5829,1,1,0.999,1,1,1,1
5830,1,1,0.999,1,1,1,1
5831,1,1,0.999,1,1,1,1
5832,1,1,0.999,1,1,1,1
5833,1,1,0.999,1,1,1,1
5834,1,1,0.999,1,1,1,1
5835,1,1,0.999,1,1,1,1
5836,0,1,0.757,1,1,1,0
5837,0,0,0.0,0,0,0,0
5838,0,0,0.0,0,0,0,0
5839,0,0,0.0,0,0,0,0
5840,0,0,0.0,0,0,0,0
5841,0,0,0.0,0,0,0,0
5842,0,1,0.703,1,1,1,0
5843,0,1,0.631,1,1,0,0
5844,0,1,0.574,1,0,0,0
5845,0,0,0.0,0,0,0,0
5846,1,1,0.958,1,1,1,1
5847,1,1,0.773,1,1,1,0
5848,0,0,0.0,0,0,0,0
5849,0,0,0.0,0,0,0,0
5850,0,0,0.0,0,0,0,0
5851,0,0,0.0,0,0,0,0
5852,0,0,0.0,0,0,0,0
5853,0,0,0.0,0,0,0,0
5854,0,1,0.874,1,1,1,1
5855,0,1,0.874,1,1,1,1
5856,0,0,0.0,0,0,0,0
5857,0,0,0.0,0,0,0,0
5858,0,0,0.0,0,0,0,0
5859,0,0,0.0,0,0,0,0
5860,1,1,0.997,1,1,1,1
5861,1,1,0.965,1,1,1,1
5862,0,0,0.0,0,0,0,0
5863,0,1,0.722,1,1,1,0
5864,0,0,0.0,0,0,0,0
5865,0,0,0.0,0,0,0,0
5866,0,0,0.0,0,0,0,0
5867,0,0,0.0,0,0,0,0
5868,0,0,0.0,0,0,0,0
5869,0,0,0.0,0,0,0,0
5870,0,0,0.0,0,0,0,0
5871,1,1,0.985,1,1,1,1
5872,1,1,0.897,1,1,1,1
5873,0,0,0.0,0,0,0,0
5874,0,0,0.0,0,0,0,0
5875,0,0,0.0,0,0,0,0
5876,0,0,0.0,0,0,0,0
5877,0,0,0.0,0,0,0,0
5878,0,0,0.0,0,0,0,0
5879,0,1,0.793,1,1,1,0
5880,1,1,0.945,1,1,1,1
5881,1,1,0.961,1,1,1,1
5882,0,0,0.0,0,0,0,0
5883,0,0,0.0,0,0,0,0
5884,1,0,0.0,0,0,0,0
5885,1,1,0.869,1,1,1,1
5886,1,1,0.658,1,1,0,0
5887,0,0,0.0,0,0,0,0
5888,0,0,0.0,0,0,0,0
5889,0,0,0.0,0,0,0,0
5890,0,0,0.0,0,0,0,0
5891,0,0,0.0,0,0,0,0
5892,0,1,0.923,1,1,1,1
5893,0,1,0.923,1,1,1,1
5894,0,0,0.0,0,0,0,0
5895,1,1,0.985,1,1,1,1
5896,1,1,0.831,1,1,1,1
5897,0,0,0.0,0,0,0,0
5898,1,0,0.0,0,0,0,0
5899,1,1,0.563,1,0,0,0
5900,1,1,0.534,1,0,0,0
5901,1,0,0.0,0,0,0,0
5902,1,1,0.608,1,1,0,0
5903,0,0,0.0,0,0,0,0
5904,0,0,0.0,0,0,0,0
5905,0,1,0.812,1,1,1,1
5906,0,1,0.812,1,1,1,1
5907,0,1,0.642,1,1,0,0
5908,0,1,0.642,1,1,0,0
5909,0,0,0.0,0,0,0,0
5910,0,0,0.0,0,0,0,0
5911,0,0,0.0,0,0,0,0
5912,0,1,0.73,1,1,1,0
5913,0,1,0.556,1,0,0,0
5914,0,1,0.879,1,1,1,1
5915,0,1,0.879,1,1,1,1
5916,0,0,0.0,0,0,0,0
5917,0,0,0.0,0,0,0,0
5918,1,1,0.996,1,1,1,1
5919,0,0,0.0,0,0,0,0
5920,0,0,0.0,0,0,0,0
5921,0,0,0.0,0,0,0,0
